time,open,high,low,close
2024-04-25T18:30:00+05:30,1.24781,1.2517099999999999,1.24566,1.25149
2024-04-25T22:30:00+05:30,1.25149,1.25228,1.25038,1.2513
2024-04-26T02:30:00+05:30,1.2513,1.25145,1.24997,1.25047
2024-04-26T06:30:00+05:30,1.25047,1.25085,1.24939,1.25007
2024-04-26T10:30:00+05:30,1.25007,1.25409,1.24969,1.25271
2024-04-26T14:30:00+05:30,1.25271,1.25403,1.24968,1.2508
2024-04-26T18:30:00+05:30,1.2508,1.2518,1.24487,1.24873
2024-04-26T22:30:00+05:30,1.24873,1.2504,1.24852,1.24881
2024-04-29T02:30:00+05:30,1.24972,1.25168,1.24745,1.25152
2024-04-29T06:30:00+05:30,1.25152,1.25483,1.25123,1.25424
2024-04-29T10:30:00+05:30,1.25424,1.25475,1.25122,1.25183
2024-04-29T14:30:00+05:30,1.25183,1.25438,1.25073,1.25298
2024-04-29T18:30:00+05:30,1.25298,1.2569299999999999,1.25145,1.2563199999999999
2024-04-29T22:30:00+05:30,1.2563199999999999,1.25694,1.25517,1.25625
2024-04-30T02:30:00+05:30,1.25625,1.25639,1.25529,1.2555
2024-04-30T06:30:00+05:30,1.2555,1.25581,1.2542,1.25453
2024-04-30T10:30:00+05:30,1.25453,1.25464,1.2524,1.25392
2024-04-30T14:30:00+05:30,1.25392,1.25546,1.2502,1.25186
2024-04-30T18:30:00+05:30,1.25186,1.25402,1.25012,1.25071
2024-04-30T22:30:00+05:30,1.25071,1.25118,1.24898,1.24917
2024-05-01T02:30:00+05:30,1.24917,1.24954,1.24812,1.24854
2024-05-01T06:30:00+05:30,1.24854,1.24891,1.24719,1.24773
2024-05-01T10:30:00+05:30,1.24773,1.24979,1.24661,1.24976
2024-05-01T14:30:00+05:30,1.24976,1.24981,1.2476099999999999,1.24877
2024-05-01T18:30:00+05:30,1.24877,1.24994,1.2477,1.24808
2024-05-01T22:30:00+05:30,1.24808,1.25501,1.24785,1.25265
2024-05-02T02:30:00+05:30,1.25265,1.25403,1.25096,1.25275
2024-05-02T06:30:00+05:30,1.25275,1.25394,1.25204,1.25341
2024-05-02T10:30:00+05:30,1.25341,1.25444,1.25118,1.25208
2024-05-02T14:30:00+05:30,1.25208,1.25326,1.2505,1.25149
2024-05-02T18:30:00+05:30,1.25149,1.25216,1.24716,1.25161
2024-05-02T22:30:00+05:30,1.25161,1.25389,1.2514,1.25345
2024-05-03T02:30:00+05:30,1.25345,1.25452,1.2522199999999999,1.25436
2024-05-03T06:30:00+05:30,1.25436,1.25569,1.25422,1.25477
2024-05-03T10:30:00+05:30,1.25477,1.25628,1.25392,1.25593
2024-05-03T14:30:00+05:30,1.25593,1.2634,1.25513,1.2606
2024-05-03T18:30:00+05:30,1.2606,1.26102,1.25291,1.25427
2024-05-03T22:30:00+05:30,1.25427,1.25547,1.25394,1.25452
2024-05-06T02:30:00+05:30,1.25397,1.25532,1.25336,1.25508
2024-05-06T06:30:00+05:30,1.25508,1.25568,1.25433,1.25433
2024-05-06T10:30:00+05:30,1.25433,1.25817,1.2542,1.25809
2024-05-06T14:30:00+05:30,1.25809,1.25944,1.2572,1.25909
2024-05-06T18:30:00+05:30,1.25909,1.25919,1.2558,1.25634
2024-05-06T22:30:00+05:30,1.25634,1.2569299999999999,1.25579,1.25621
2024-05-07T02:30:00+05:30,1.25621,1.2569,1.25514,1.25683
2024-05-07T06:30:00+05:30,1.25683,1.25706,1.2549,1.25532
2024-05-07T10:30:00+05:30,1.25532,1.25561,1.25318,1.25394
2024-05-07T14:30:00+05:30,1.25394,1.25546,1.25293,1.25535
2024-05-07T18:30:00+05:30,1.25535,1.2564899999999999,1.25256,1.25265
2024-05-07T22:30:00+05:30,1.25265,1.25272,1.2500499999999999,1.25084
2024-05-08T02:30:00+05:30,1.25084,1.25107,1.24949,1.24956
2024-05-08T06:30:00+05:30,1.24956,1.2497,1.24838,1.24868
2024-05-08T10:30:00+05:30,1.24868,1.24929,1.24676,1.2475
2024-05-08T14:30:00+05:30,1.2475,1.25009,1.24739,1.24797
2024-05-08T18:30:00+05:30,1.24797,1.2504899999999999,1.24728,1.24978
2024-05-08T22:30:00+05:30,1.24978,1.25015,1.24925,1.24975
2024-05-09T02:30:00+05:30,1.24975,1.25006,1.2482199999999999,1.24899
2024-05-09T06:30:00+05:30,1.24899,1.25018,1.24878,1.24915
2024-05-09T10:30:00+05:30,1.24915,1.2493,1.24698,1.2473
2024-05-09T14:30:00+05:30,1.2473,1.25114,1.2445599999999999,1.25023
2024-05-09T18:30:00+05:30,1.25023,1.25224,1.24878,1.25141
2024-05-09T22:30:00+05:30,1.25141,1.2526599999999999,1.25115,1.25237
2024-05-10T02:30:00+05:30,1.25237,1.25295,1.25147,1.25198
2024-05-10T06:30:00+05:30,1.25198,1.25246,1.25119,1.25149
2024-05-10T10:30:00+05:30,1.25149,1.25412,1.25131,1.25324
2024-05-10T14:30:00+05:30,1.25324,1.25358,1.25159,1.25221
2024-05-10T18:30:00+05:30,1.25221,1.25373,1.25024,1.2534399999999999
2024-05-10T22:30:00+05:30,1.2534399999999999,1.25356,1.2520499999999999,1.25211
2024-05-13T02:30:00+05:30,1.25112,1.25276,1.251,1.25214
2024-05-13T06:30:00+05:30,1.25214,1.25286,1.25173,1.25245
2024-05-13T10:30:00+05:30,1.25245,1.25358,1.25176,1.25329
2024-05-13T14:30:00+05:30,1.25329,1.25574,1.25257,1.25556
2024-05-13T18:30:00+05:30,1.25556,1.25686,1.2546599999999999,1.25611
2024-05-13T22:30:00+05:30,1.25611,1.25637,1.25528,1.2558799999999999
2024-05-14T02:30:00+05:30,1.2558799999999999,1.25622,1.25533,1.25573
2024-05-14T06:30:00+05:30,1.25573,1.25597,1.25529,1.25539
2024-05-14T10:30:00+05:30,1.25539,1.25635,1.25092,1.25284
2024-05-14T14:30:00+05:30,1.25284,1.25648,1.25194,1.25531
2024-05-14T18:30:00+05:30,1.25531,1.25928,1.25485,1.2584899999999999
2024-05-14T22:30:00+05:30,1.2584899999999999,1.25926,1.25811,1.25919
2024-05-15T02:30:00+05:30,1.25919,1.25919,1.2583199999999999,1.25881
2024-05-15T06:30:00+05:30,1.25881,1.25995,1.25874,1.25931
2024-05-15T10:30:00+05:30,1.25931,1.2614,1.25867,1.26122
2024-05-15T14:30:00+05:30,1.26122,1.2670299999999999,1.26029,1.26448
2024-05-15T18:30:00+05:30,1.26448,1.2677,1.26139,1.26742
2024-05-15T22:30:00+05:30,1.26742,1.26864,1.26715,1.26854
2024-05-16T02:30:00+05:30,1.26854,1.27008,1.26728,1.26993
2024-05-16T06:30:00+05:30,1.26993,1.26994,1.2683,1.26872
2024-05-16T10:30:00+05:30,1.26872,1.26885,1.26692,1.26744
2024-05-16T14:30:00+05:30,1.26744,1.26754,1.26521,1.26543
2024-05-16T18:30:00+05:30,1.26543,1.26802,1.26431,1.26729
2024-05-16T22:30:00+05:30,1.26729,1.26768,1.26672,1.26693
2024-05-17T02:30:00+05:30,1.26693,1.26724,1.26611,1.26645
2024-05-17T06:30:00+05:30,1.26645,1.26651,1.26521,1.26551
2024-05-17T10:30:00+05:30,1.26551,1.26698,1.26449,1.26489
2024-05-17T14:30:00+05:30,1.26489,1.26617,1.26453,1.26596
2024-05-17T18:30:00+05:30,1.26596,1.2708599999999999,1.26596,1.27011
2024-05-17T22:30:00+05:30,1.27011,1.27114,1.26944,1.26988
2024-05-20T02:30:00+05:30,1.26811,1.27083,1.26811,1.27049
2024-05-20T06:30:00+05:30,1.27049,1.27111,1.27003,1.27077
2024-05-20T10:30:00+05:30,1.27077,1.27092,1.2689,1.27049
2024-05-20T14:30:00+05:30,1.27049,1.27057,1.26923,1.2696
2024-05-20T18:30:00+05:30,1.2696,1.27183,1.26957,1.27176
2024-05-20T22:30:00+05:30,1.27176,1.27255,1.27041,1.2706
2024-05-21T02:30:00+05:30,1.2706,1.27115,1.26967,1.27092
2024-05-21T06:30:00+05:30,1.27092,1.27119,1.2697,1.27099
2024-05-21T10:30:00+05:30,1.27099,1.27206,1.27038,1.27108
2024-05-21T14:30:00+05:30,1.27108,1.27238,1.27057,1.27075
2024-05-21T18:30:00+05:30,1.27075,1.27268,1.26861,1.27074
2024-05-21T22:30:00+05:30,1.27074,1.27159,1.27016,1.27092
2024-05-22T02:30:00+05:30,1.27092,1.27163,1.27034,1.27133
2024-05-22T06:30:00+05:30,1.27133,1.27231,1.27087,1.27096
2024-05-22T10:30:00+05:30,1.27096,1.27611,1.27076,1.27285
2024-05-22T14:30:00+05:30,1.27285,1.27342,1.27,1.27264
2024-05-22T18:30:00+05:30,1.27264,1.27477,1.27209,1.27439
2024-05-22T22:30:00+05:30,1.27439,1.27502,1.27101,1.27166
2024-05-23T02:30:00+05:30,1.27166,1.2724,1.27101,1.2719799999999999
2024-05-23T06:30:00+05:30,1.2719799999999999,1.27319,1.27166,1.27256
2024-05-23T10:30:00+05:30,1.27256,1.27386,1.2713,1.27206
2024-05-23T14:30:00+05:30,1.27206,1.27445,1.27049,1.2731999999999999
2024-05-23T18:30:00+05:30,1.2731999999999999,1.27464,1.27015,1.27125
2024-05-23T22:30:00+05:30,1.27125,1.27125,1.26852,1.2698099999999999
2024-05-24T02:30:00+05:30,1.2698099999999999,1.26994,1.26893,1.26943
2024-05-24T06:30:00+05:30,1.26943,1.26979,1.26869,1.26917
2024-05-24T10:30:00+05:30,1.26917,1.2707,1.26741,1.27047
2024-05-24T14:30:00+05:30,1.27047,1.2725,1.2703,1.27203
2024-05-24T18:30:00+05:30,1.27203,1.27509,1.27173,1.27338
2024-05-24T22:30:00+05:30,1.27338,1.27461,1.2731999999999999,1.27345
2024-05-27T02:30:00+05:30,1.2728599999999999,1.27428,1.2728599999999999,1.27382
2024-05-27T06:30:00+05:30,1.27382,1.27433,1.27378,1.27422
2024-05-27T10:30:00+05:30,1.27422,1.27472,1.27339,1.27417
2024-05-27T14:30:00+05:30,1.27417,1.27585,1.27416,1.27565
2024-05-27T18:30:00+05:30,1.27565,1.27777,1.2754699999999999,1.2769
2024-05-27T22:30:00+05:30,1.2769,1.27718,1.2764,1.27679
2024-05-28T02:30:00+05:30,1.27679,1.2776,1.27622,1.2771
2024-05-28T06:30:00+05:30,1.2771,1.27833,1.2770299999999999,1.27749
2024-05-28T10:30:00+05:30,1.27749,1.2781,1.27622,1.27687
2024-05-28T14:30:00+05:30,1.27687,1.27945,1.27637,1.27919
2024-05-28T18:30:00+05:30,1.27919,1.28006,1.27706,1.27763
2024-05-28T22:30:00+05:30,1.27763,1.2778,1.27539,1.27613
2024-05-29T02:30:00+05:30,1.27613,1.27638,1.27501,1.27538
2024-05-29T06:30:00+05:30,1.27538,1.27596,1.27464,1.27519
2024-05-29T10:30:00+05:30,1.27519,1.27717,1.27485,1.27557
2024-05-29T14:30:00+05:30,1.27557,1.27647,1.27355,1.27444
2024-05-29T18:30:00+05:30,1.27444,1.27459,1.27049,1.27168
2024-05-29T22:30:00+05:30,1.27168,1.27171,1.2699,1.27
2024-05-30T02:30:00+05:30,1.27,1.27068,1.269,1.26936
2024-05-30T06:30:00+05:30,1.26936,1.2703,1.26899,1.26954
2024-05-30T10:30:00+05:30,1.26954,1.27151,1.26807,1.27121
2024-05-30T14:30:00+05:30,1.27121,1.27279,1.27031,1.27243
2024-05-30T18:30:00+05:30,1.27243,1.27471,1.27175,1.27413
2024-05-30T22:30:00+05:30,1.27413,1.27438,1.2726,1.27319
2024-05-31T02:30:00+05:30,1.27319,1.27343,1.27204,1.27302
2024-05-31T06:30:00+05:30,1.27302,1.27322,1.27151,1.27211
2024-05-31T10:30:00+05:30,1.27211,1.27234,1.27001,1.27094
2024-05-31T14:30:00+05:30,1.27094,1.27507,1.27061,1.27465
2024-05-31T18:30:00+05:30,1.27465,1.27662,1.27174,1.27297
2024-05-31T22:30:00+05:30,1.27297,1.27467,1.2724199999999999,1.27399
2024-06-03T02:30:00+05:30,1.27262,1.27557,1.27237,1.27535
2024-06-03T06:30:00+05:30,1.27535,1.27557,1.27378,1.27432
2024-06-03T10:30:00+05:30,1.27432,1.27436,1.2704,1.27045
2024-06-03T14:30:00+05:30,1.27045,1.27356,1.2694,1.2731
2024-06-03T18:30:00+05:30,1.2731,1.27945,1.27298,1.2779
2024-06-03T22:30:00+05:30,1.2779,1.2809,1.27752,1.28073
2024-06-04T02:30:00+05:30,1.28073,1.28177,1.27988,1.28117
2024-06-04T06:30:00+05:30,1.28117,1.28125,1.28037,1.28093
2024-06-04T10:30:00+05:30,1.28093,1.28126,1.27734,1.27765
2024-06-04T14:30:00+05:30,1.27765,1.27784,1.27427,1.27648
2024-06-04T18:30:00+05:30,1.27648,1.27917,1.27587,1.27865
2024-06-04T22:30:00+05:30,1.27865,1.2797,1.2767,1.27699
2024-06-05T02:30:00+05:30,1.27699,1.27775,1.2760799999999999,1.27753
2024-06-05T06:30:00+05:30,1.27753,1.2780799999999999,1.27695,1.27737
2024-06-05T10:30:00+05:30,1.27737,1.27827,1.27645,1.2774699999999999
2024-06-05T14:30:00+05:30,1.2774699999999999,1.27946,1.27665,1.27923
2024-06-05T18:30:00+05:30,1.27923,1.27954,1.27552,1.27776
2024-06-05T22:30:00+05:30,1.27776,1.27945,1.27744,1.27865
2024-06-06T02:30:00+05:30,1.27865,1.28034,1.27792,1.28021
2024-06-06T06:30:00+05:30,1.28021,1.2809,1.27942,1.27952
2024-06-06T10:30:00+05:30,1.27952,1.28003,1.27754,1.27871
2024-06-06T14:30:00+05:30,1.27871,1.27916,1.27654,1.27784
2024-06-06T18:30:00+05:30,1.27784,1.27891,1.27623,1.27783
2024-06-06T22:30:00+05:30,1.27783,1.27955,1.27779,1.27907
2024-06-07T02:30:00+05:30,1.27907,1.2794699999999999,1.2785199999999999,1.27882
2024-06-07T06:30:00+05:30,1.27882,1.27917,1.27833,1.27904
2024-06-07T10:30:00+05:30,1.27904,1.28021,1.27816,1.27883
2024-06-07T14:30:00+05:30,1.27883,1.28132,1.27248,1.27377
2024-06-07T18:30:00+05:30,1.27377,1.2740799999999999,1.27157,1.27239
2024-06-07T22:30:00+05:30,1.27239,1.27269,1.2714699999999999,1.2715
2024-06-10T02:30:00+05:30,1.27234,1.27306,1.27092,1.2724
2024-06-10T06:30:00+05:30,1.2724,1.27264,1.2710299999999999,1.27161
2024-06-10T10:30:00+05:30,1.27161,1.27247,1.27055,1.27076
2024-06-10T14:30:00+05:30,1.27076,1.27295,1.26878,1.27126
2024-06-10T18:30:00+05:30,1.27126,1.27372,1.27039,1.27287
2024-06-10T22:30:00+05:30,1.27287,1.27371,1.27243,1.2730299999999999
2024-06-11T02:30:00+05:30,1.2730299999999999,1.27333,1.27169,1.27279
2024-06-11T06:30:00+05:30,1.27279,1.27388,1.27244,1.27346
2024-06-11T10:30:00+05:30,1.27346,1.27401,1.27135,1.27245
2024-06-11T14:30:00+05:30,1.27245,1.27496,1.27226,1.27441
2024-06-11T18:30:00+05:30,1.27441,1.27476,1.27056,1.27288
2024-06-11T22:30:00+05:30,1.27288,1.27518,1.27268,1.27401
2024-06-12T02:30:00+05:30,1.27401,1.27428,1.2731,1.27335
2024-06-12T06:30:00+05:30,1.27335,1.2745,1.2733,1.27389
2024-06-12T10:30:00+05:30,1.27389,1.27598,1.27367,1.27574
2024-06-12T14:30:00+05:30,1.27574,1.28581,1.2748599999999999,1.28528
2024-06-12T18:30:00+05:30,1.28528,1.28604,1.28258,1.28456
2024-06-12T22:30:00+05:30,1.28456,1.28486,1.2791,1.27977
2024-06-13T02:30:00+05:30,1.27977,1.28017,1.27914,1.2795
2024-06-13T06:30:00+05:30,1.2795,1.27992,1.278,1.27801
2024-06-13T10:30:00+05:30,1.27801,1.2799099999999999,1.27722,1.27984
2024-06-13T14:30:00+05:30,1.27984,1.28075,1.27616,1.27846
2024-06-13T18:30:00+05:30,1.27846,1.27929,1.2738099999999999,1.27455
2024-06-13T22:30:00+05:30,1.27455,1.27672,1.27452,1.2762
2024-06-14T02:30:00+05:30,1.2762,1.2762,1.27502,1.27509
2024-06-14T06:30:00+05:30,1.27509,1.27635,1.27488,1.27492
2024-06-14T10:30:00+05:30,1.27492,1.27528,1.27199,1.27218
2024-06-14T14:30:00+05:30,1.27218,1.27228,1.26699,1.269
2024-06-14T18:30:00+05:30,1.269,1.26958,1.26568,1.26863
2024-06-14T22:30:00+05:30,1.26863,1.26926,1.26785,1.26838
2024-06-17T02:30:00+05:30,1.26806,1.26886,1.26731,1.26843
2024-06-17T06:30:00+05:30,1.26843,1.26866,1.26767,1.26833
2024-06-17T10:30:00+05:30,1.26833,1.2684199999999999,1.26612,1.26745
2024-06-17T14:30:00+05:30,1.26745,1.26778,1.26589,1.2667
2024-06-17T18:30:00+05:30,1.2667,1.2698,1.2664199999999999,1.26965
2024-06-17T22:30:00+05:30,1.26965,1.27095,1.26952,1.27043
2024-06-18T02:30:00+05:30,1.27043,1.2715,1.26975,1.27096
2024-06-18T06:30:00+05:30,1.27096,1.27109,1.26928,1.26941
2024-06-18T10:30:00+05:30,1.26941,1.27019,1.26727,1.26799
2024-06-18T14:30:00+05:30,1.26799,1.26943,1.26686,1.26911
2024-06-18T18:30:00+05:30,1.26911,1.27208,1.26852,1.27024
2024-06-18T22:30:00+05:30,1.27024,1.27102,1.2698,1.27083
2024-06-19T02:30:00+05:30,1.27083,1.27118,1.2698,1.27036
2024-06-19T06:30:00+05:30,1.27036,1.27134,1.27031,1.2706
2024-06-19T10:30:00+05:30,1.2706,1.27328,1.27,1.27324
2024-06-19T14:30:00+05:30,1.27324,1.27399,1.27153,1.27195
2024-06-19T18:30:00+05:30,1.27195,1.27338,1.27168,1.27205
2024-06-19T22:30:00+05:30,1.27205,1.27218,1.27138,1.27159
2024-06-20T02:30:00+05:30,1.27159,1.27227,1.27112,1.27155
2024-06-20T06:30:00+05:30,1.27155,1.27191,1.27099,1.27136
2024-06-20T10:30:00+05:30,1.27136,1.27149,1.26956,1.2697
2024-06-20T14:30:00+05:30,1.2697,1.27075,1.26749,1.2678
2024-06-20T18:30:00+05:30,1.2678,1.26878,1.2659,1.26632
2024-06-20T22:30:00+05:30,1.26632,1.26823,1.26545,1.26568
2024-06-21T02:30:00+05:30,1.26568,1.26617,1.26506,1.26564
2024-06-21T06:30:00+05:30,1.26564,1.2665,1.26547,1.26619
2024-06-21T10:30:00+05:30,1.26619,1.26739,1.26304,1.26544
2024-06-21T14:30:00+05:30,1.26544,1.26608,1.26312,1.26488
2024-06-21T18:30:00+05:30,1.26488,1.2651,1.26212,1.26391
2024-06-21T22:30:00+05:30,1.26391,1.26514,1.26357,1.26404
2024-06-24T02:30:00+05:30,1.26339,1.26452,1.26305,1.26401
2024-06-24T06:30:00+05:30,1.26401,1.26452,1.26326,1.2645
2024-06-24T10:30:00+05:30,1.2645,1.26661,1.26443,1.26577
2024-06-24T14:30:00+05:30,1.26577,1.26718,1.26568,1.26654
2024-06-24T18:30:00+05:30,1.26654,1.26979,1.26654,1.26795
2024-06-24T22:30:00+05:30,1.26795,1.26938,1.26731,1.26791
2024-06-25T02:30:00+05:30,1.26791,1.26893,1.26777,1.26866
2024-06-25T06:30:00+05:30,1.26866,1.26963,1.26833,1.2694
2024-06-25T10:30:00+05:30,1.2694,1.27022,1.26828,1.27008
2024-06-25T14:30:00+05:30,1.27008,1.2702499999999999,1.2675,1.2679799999999999
2024-06-25T18:30:00+05:30,1.2679799999999999,1.26874,1.2670299999999999,1.26785
2024-06-25T22:30:00+05:30,1.26785,1.2696,1.26769,1.26855
2024-06-26T02:30:00+05:30,1.26855,1.26884,1.26761,1.26846
2024-06-26T06:30:00+05:30,1.26846,1.26934,1.26836,1.26857
2024-06-26T10:30:00+05:30,1.26857,1.26879,1.26616,1.26658
2024-06-26T14:30:00+05:30,1.26658,1.26741,1.26395,1.2645
2024-06-26T18:30:00+05:30,1.2645,1.26511,1.26178,1.2626
2024-06-26T22:30:00+05:30,1.2626,1.2638,1.26155,1.26212
2024-06-27T02:30:00+05:30,1.26212,1.26241,1.26125,1.26143
2024-06-27T06:30:00+05:30,1.26143,1.26362,1.26141,1.2636
2024-06-27T10:30:00+05:30,1.2636,1.26473,1.26262,1.26349
2024-06-27T14:30:00+05:30,1.26349,1.26611,1.26342,1.26551
2024-06-27T18:30:00+05:30,1.26551,1.26706,1.26438,1.2651
2024-06-27T22:30:00+05:30,1.2651,1.26536,1.26375,1.26395
2024-06-28T02:30:00+05:30,1.26395,1.26467,1.26284,1.2629
2024-06-28T06:30:00+05:30,1.2629,1.2638,1.26216,1.2623
2024-06-28T10:30:00+05:30,1.2623,1.26498,1.26224,1.2635399999999999
2024-06-28T14:30:00+05:30,1.2635399999999999,1.26621,1.26308,1.26503
2024-06-28T18:30:00+05:30,1.26503,1.26515,1.26195,1.2642
2024-06-28T22:30:00+05:30,1.2642,1.26542,1.2631,1.26418
2024-07-01T02:30:00+05:30,1.26466,1.26577,1.2633699999999999,1.26527
2024-07-01T06:30:00+05:30,1.26527,1.2666,1.26501,1.2657
2024-07-01T10:30:00+05:30,1.2657,1.26894,1.26565,1.26738
2024-07-01T14:30:00+05:30,1.26738,1.26803,1.26579,1.26653
2024-07-01T18:30:00+05:30,1.26653,1.27097,1.26362,1.26481
2024-07-01T22:30:00+05:30,1.26481,1.26517,1.26332,1.26498
2024-07-02T02:30:00+05:30,1.26498,1.2653,1.26384,1.26409
2024-07-02T06:30:00+05:30,1.26409,1.26421,1.26318,1.26329
2024-07-02T10:30:00+05:30,1.26329,1.26397,1.2615399999999999,1.26286
2024-07-02T14:30:00+05:30,1.26286,1.2669,1.26269,1.26643
2024-07-02T18:30:00+05:30,1.26643,1.26854,1.26613,1.26683
2024-07-02T22:30:00+05:30,1.26683,1.26878,1.2667,1.26849
2024-07-03T02:30:00+05:30,1.26849,1.26932,1.26678,1.26884
2024-07-03T06:30:00+05:30,1.26884,1.26886,1.26813,1.26866
2024-07-03T10:30:00+05:30,1.26866,1.27016,1.2678099999999999,1.26954
2024-07-03T14:30:00+05:30,1.26954,1.27222,1.26917,1.27186
2024-07-03T18:30:00+05:30,1.27186,1.2777,1.27184,1.27538
2024-07-03T22:30:00+05:30,1.27538,1.27539,1.27335,1.274
2024-07-04T02:30:00+05:30,1.274,1.27511,1.27338,1.2750299999999999
2024-07-04T06:30:00+05:30,1.2750299999999999,1.27534,1.2741,1.27433
2024-07-04T10:30:00+05:30,1.27433,1.27627,1.27409,1.27553
2024-07-04T14:30:00+05:30,1.27553,1.27636,1.2746899999999999,1.27492
2024-07-04T18:30:00+05:30,1.27492,1.27675,1.2746899999999999,1.2761
2024-07-04T22:30:00+05:30,1.2761,1.27629,1.27577,1.27591
2024-07-05T02:30:00+05:30,1.27591,1.27675,1.27521,1.27638
2024-07-05T06:30:00+05:30,1.27638,1.27726,1.27614,1.27702
2024-07-05T10:30:00+05:30,1.27702,1.27812,1.27631,1.27792
2024-07-05T14:30:00+05:30,1.27792,1.28111,1.27598,1.28029
2024-07-05T18:30:00+05:30,1.28029,1.28142,1.27868,1.27984
2024-07-05T22:30:00+05:30,1.27984,1.2817,1.27978,1.28121
2024-07-08T02:30:00+05:30,1.27853,1.28154,1.27849,1.2805
2024-07-08T06:30:00+05:30,1.2805,1.28187,1.2802499999999999,1.28142
2024-07-08T10:30:00+05:30,1.28142,1.28214,1.27998,1.2819
2024-07-08T14:30:00+05:30,1.2819,1.28402,1.28132,1.28381
2024-07-08T18:30:00+05:30,1.28381,1.28456,1.28197,1.28211
2024-07-08T22:30:00+05:30,1.28211,1.28226,1.28049,1.28055
2024-07-09T02:30:00+05:30,1.28055,1.28165,1.27997,1.2808
2024-07-09T06:30:00+05:30,1.2808,1.2809,1.27987,1.28081
2024-07-09T10:30:00+05:30,1.28081,1.28123,1.2796,1.28055
2024-07-09T14:30:00+05:30,1.28055,1.28251,1.27935,1.28062
2024-07-09T18:30:00+05:30,1.28062,1.28215,1.27776,1.27831
2024-07-09T22:30:00+05:30,1.27831,1.27903,1.27815,1.27862
2024-07-10T02:30:00+05:30,1.27862,1.27919,1.2779,1.27858
2024-07-10T06:30:00+05:30,1.27858,1.27946,1.2784,1.27943
2024-07-10T10:30:00+05:30,1.27943,1.28019,1.27885,1.27966
2024-07-10T14:30:00+05:30,1.27966,1.28127,1.27965,1.28081
2024-07-10T18:30:00+05:30,1.28081,1.28467,1.28061,1.2846
2024-07-10T22:30:00+05:30,1.2846,1.28487,1.28345,1.28483
2024-07-11T02:30:00+05:30,1.28483,1.28589,1.2846899999999999,1.2855
2024-07-11T06:30:00+05:30,1.2855,1.2864,1.28491,1.28575
2024-07-11T10:30:00+05:30,1.28575,1.28754,1.28545,1.28753
2024-07-11T14:30:00+05:30,1.28753,1.29494,1.28688,1.29316
2024-07-11T18:30:00+05:30,1.29316,1.29484,1.29038,1.29106
2024-07-11T22:30:00+05:30,1.29106,1.29149,1.28987,1.29145
2024-07-12T02:30:00+05:30,1.29145,1.29241,1.29028,1.2909
2024-07-12T06:30:00+05:30,1.2909,1.29124,1.29019,1.2911
2024-07-12T10:30:00+05:30,1.2911,1.29458,1.29025,1.29458
2024-07-12T14:30:00+05:30,1.29458,1.29685,1.29259,1.29652
2024-07-12T18:30:00+05:30,1.29652,1.2990599999999999,1.29578,1.29869
2024-07-12T22:30:00+05:30,1.29869,1.29903,1.2978399999999999,1.29855
2024-07-15T02:30:00+05:30,1.29625,1.29812,1.29619,1.29659
2024-07-15T06:30:00+05:30,1.29659,1.2975,1.29619,1.29748
2024-07-15T10:30:00+05:30,1.29748,1.29895,1.29634,1.29888
2024-07-15T14:30:00+05:30,1.29888,1.29913,1.29673,1.29771
2024-07-15T18:30:00+05:30,1.29771,1.2995,1.29673,1.29774
2024-07-15T22:30:00+05:30,1.29774,1.29775,1.2961799999999999,1.29672
2024-07-16T02:30:00+05:30,1.29672,1.29702,1.2961,1.2965
2024-07-16T06:30:00+05:30,1.2965,1.29668,1.29612,1.29631
2024-07-16T10:30:00+05:30,1.29631,1.29727,1.29513,1.29631
2024-07-16T14:30:00+05:30,1.29631,1.29799,1.29381,1.29467
2024-07-16T18:30:00+05:30,1.29467,1.29582,1.29409,1.29544
2024-07-16T22:30:00+05:30,1.29544,1.2976699999999999,1.29529,1.29736
2024-07-17T02:30:00+05:30,1.29736,1.29781,1.29637,1.29692
2024-07-17T06:30:00+05:30,1.29692,1.29785,1.29664,1.29683
2024-07-17T10:30:00+05:30,1.29683,1.30304,1.29659,1.30286
2024-07-17T14:30:00+05:30,1.30286,1.3044499999999999,1.30218,1.30322
2024-07-17T18:30:00+05:30,1.30322,1.30362,1.2999,1.3004
2024-07-17T22:30:00+05:30,1.3004,1.30121,1.30004,1.3008899999999999
2024-07-18T02:30:00+05:30,1.3008899999999999,1.30108,1.3002,1.30034
2024-07-18T06:30:00+05:30,1.30034,1.30073,1.2999,1.30017
2024-07-18T10:30:00+05:30,1.30017,1.30126,1.29829,1.29858
2024-07-18T14:30:00+05:30,1.29858,1.29966,1.29744,1.29813
2024-07-18T18:30:00+05:30,1.29813,1.29851,1.29682,1.29717
2024-07-18T22:30:00+05:30,1.29717,1.29721,1.294,1.29441
2024-07-19T02:30:00+05:30,1.29441,1.29508,1.29339,1.2944499999999999
2024-07-19T06:30:00+05:30,1.2944499999999999,1.29466,1.29341,1.2938399999999999
2024-07-19T10:30:00+05:30,1.2938399999999999,1.29415,1.29142,1.2917
2024-07-19T14:30:00+05:30,1.2917,1.29287,1.29009,1.2920099999999999
2024-07-19T18:30:00+05:30,1.2920099999999999,1.29267,1.29116,1.29141
2024-07-19T22:30:00+05:30,1.29141,1.29184,1.29055,1.29104
2024-07-22T02:30:00+05:30,1.29134,1.29393,1.2908,1.29284
